file_name	cluster_label
complex_001270.pt	22
complex_001271.pt	58
complex_001272.pt	121
complex_001273.pt	104
complex_001274.pt	0
complex_001275.pt	121
complex_001276.pt	87
complex_001277.pt	52
complex_001278.pt	20
complex_001279.pt	102
complex_001280.pt	56
complex_001281.pt	6
complex_001282.pt	52
complex_001283.pt	86
complex_001284.pt	81
complex_001285.pt	130
complex_001286.pt	108
complex_001287.pt	141
complex_001288.pt	49
complex_001289.pt	13
complex_001290.pt	95
complex_001291.pt	63
complex_001292.pt	114
complex_001293.pt	121
complex_001294.pt	36
complex_001295.pt	37
complex_001296.pt	19
complex_001297.pt	133
complex_001298.pt	4
complex_001299.pt	28
complex_001300.pt	35
complex_001301.pt	154
complex_001302.pt	65
complex_001303.pt	133
complex_001304.pt	33
complex_001305.pt	113
complex_001306.pt	79
complex_001307.pt	42
complex_001308.pt	117
complex_001309.pt	74
complex_001310.pt	36
complex_001311.pt	12
complex_001312.pt	28
complex_001313.pt	157
complex_001314.pt	141
complex_001315.pt	2
complex_001316.pt	100
complex_001317.pt	54
complex_001318.pt	64
complex_001319.pt	137
complex_001320.pt	23
complex_001321.pt	109
complex_001322.pt	92
complex_001323.pt	14
complex_001324.pt	93
complex_001325.pt	159
complex_001326.pt	9
complex_001327.pt	151
complex_001328.pt	96
complex_001329.pt	149
complex_001330.pt	36
complex_001331.pt	121
complex_001332.pt	120
complex_001333.pt	91
complex_001334.pt	119
complex_001335.pt	40
complex_001336.pt	7
complex_001337.pt	153
complex_001338.pt	16
complex_001339.pt	36
complex_001340.pt	12
complex_001341.pt	40
complex_001342.pt	40
complex_001343.pt	118
complex_001344.pt	134
complex_001345.pt	66
complex_001346.pt	83
complex_001347.pt	81
complex_001348.pt	147
complex_001349.pt	146
complex_001350.pt	95
complex_001351.pt	65
complex_001352.pt	145
complex_001353.pt	32
complex_001354.pt	140
complex_001355.pt	93
complex_001356.pt	64
complex_001357.pt	38
complex_001358.pt	91
complex_001359.pt	77
complex_001360.pt	107
complex_001361.pt	88
complex_001362.pt	151
complex_001363.pt	142
complex_001364.pt	67
complex_001365.pt	63
complex_001366.pt	161
complex_001367.pt	29
complex_001368.pt	33
complex_001369.pt	106
complex_001370.pt	76
complex_001371.pt	78
complex_001372.pt	98
complex_001373.pt	22
complex_001374.pt	77
complex_001375.pt	27
complex_001376.pt	23
complex_001377.pt	32
complex_001378.pt	6
complex_001379.pt	100
complex_001380.pt	47
complex_001381.pt	13
complex_001382.pt	92
complex_001383.pt	88
complex_001384.pt	150
complex_001385.pt	76
complex_001386.pt	93
complex_001387.pt	146
complex_001388.pt	78
complex_001389.pt	136
complex_001390.pt	125
complex_001391.pt	151
complex_001392.pt	69
complex_001393.pt	56
complex_001394.pt	48
complex_001395.pt	48
complex_001396.pt	108
complex_001397.pt	137
complex_001398.pt	111
complex_001399.pt	6
complex_001400.pt	29
complex_001401.pt	78
complex_001402.pt	96
complex_001403.pt	147
complex_001404.pt	8
complex_001405.pt	87
complex_001406.pt	67
complex_001407.pt	101
complex_001408.pt	9
complex_001409.pt	33
complex_001410.pt	151
complex_001411.pt	11
complex_001412.pt	5
complex_001413.pt	24
complex_001414.pt	15
complex_001415.pt	43
complex_001416.pt	2
complex_001417.pt	90
complex_001418.pt	77
complex_001419.pt	46
complex_001420.pt	76
complex_001421.pt	42
complex_001422.pt	42
complex_001423.pt	159
complex_001424.pt	70
complex_001425.pt	56
complex_001426.pt	61
complex_001427.pt	131
complex_001428.pt	100
complex_001429.pt	29
complex_001430.pt	89
complex_001431.pt	159
complex_001432.pt	120
complex_001433.pt	29
complex_001434.pt	60
complex_001435.pt	32
complex_001436.pt	87
complex_001437.pt	148
complex_001438.pt	101
complex_001439.pt	124
complex_001440.pt	31
complex_001441.pt	12
complex_001442.pt	145
complex_001443.pt	63
complex_001444.pt	111
complex_001445.pt	50
complex_001446.pt	65
complex_001447.pt	136
complex_001448.pt	19
complex_001449.pt	131
complex_001450.pt	46
complex_001451.pt	111
complex_001452.pt	68
complex_001453.pt	31
complex_001454.pt	9
complex_001455.pt	63
complex_001456.pt	126
complex_001457.pt	107
complex_001458.pt	9
complex_001459.pt	116
complex_001460.pt	145
complex_001461.pt	62
complex_001462.pt	121
complex_001463.pt	61
complex_001464.pt	102
complex_001465.pt	94
complex_001466.pt	130
complex_001467.pt	59
complex_001468.pt	89
complex_001469.pt	117
complex_001470.pt	24
complex_001471.pt	44
complex_001472.pt	23
complex_001473.pt	49
complex_001474.pt	132
complex_001475.pt	81
complex_001476.pt	39
complex_001477.pt	82
complex_001478.pt	37
complex_001479.pt	9
complex_001480.pt	70
complex_001481.pt	23
complex_001482.pt	30
complex_001483.pt	61
complex_001484.pt	75
complex_001485.pt	109
complex_001486.pt	33
complex_001487.pt	152
complex_001488.pt	39
complex_001489.pt	152
complex_001490.pt	5
complex_001491.pt	58
complex_001492.pt	80
complex_001493.pt	157
complex_001494.pt	159
complex_001495.pt	113
complex_001496.pt	150
complex_001497.pt	140
complex_001498.pt	21
complex_001499.pt	103
complex_001500.pt	90
complex_001501.pt	131
complex_001502.pt	158
complex_001503.pt	67
complex_001504.pt	93
complex_001505.pt	16
complex_001506.pt	63
complex_001507.pt	117
complex_001508.pt	162
complex_001509.pt	162
complex_001510.pt	157
complex_001511.pt	25
complex_001512.pt	131
complex_001513.pt	111
complex_001514.pt	47
complex_001515.pt	70
complex_001516.pt	122
complex_001517.pt	133
complex_001518.pt	152
complex_001519.pt	54
complex_001520.pt	34
complex_001521.pt	39
complex_001522.pt	133
complex_001523.pt	80
complex_001524.pt	34
complex_001525.pt	152
complex_001526.pt	88
complex_001527.pt	133
complex_001528.pt	23
complex_001529.pt	5
complex_001530.pt	140
complex_001531.pt	36
complex_001532.pt	9
complex_001533.pt	153
complex_001534.pt	59
complex_001535.pt	138
complex_001536.pt	124
complex_001537.pt	34
complex_001538.pt	13
complex_001539.pt	137
complex_001540.pt	73
complex_001541.pt	32
complex_001542.pt	124
complex_001543.pt	104
complex_001544.pt	136
complex_001545.pt	75
complex_001546.pt	32
complex_001547.pt	90
complex_001548.pt	13
complex_001549.pt	98
complex_001550.pt	160
complex_001551.pt	33
complex_001552.pt	137
complex_001553.pt	122
complex_001554.pt	105
complex_001555.pt	133
complex_001556.pt	16
complex_001557.pt	94
complex_001558.pt	87
complex_001559.pt	114
complex_001560.pt	5
complex_001561.pt	19
complex_001562.pt	12
complex_001563.pt	21
complex_001564.pt	7
complex_001565.pt	96
complex_001566.pt	112
complex_001567.pt	126
complex_001568.pt	61
complex_001569.pt	77
complex_001570.pt	116
complex_001571.pt	117
complex_001572.pt	132
complex_001573.pt	64
complex_001574.pt	134
complex_001575.pt	28
complex_001576.pt	133
complex_001577.pt	34
complex_001578.pt	141
complex_001579.pt	68
complex_001580.pt	89
complex_001581.pt	16
complex_001582.pt	29
complex_001583.pt	89
complex_001584.pt	60
complex_001585.pt	63
complex_001586.pt	42
complex_001587.pt	59
complex_001588.pt	77
complex_001589.pt	107
complex_001590.pt	80
complex_001591.pt	101
complex_001592.pt	36
complex_001593.pt	62
complex_001594.pt	146
complex_001595.pt	16
complex_001596.pt	49
complex_001597.pt	50
complex_001598.pt	6
complex_001599.pt	24
complex_001600.pt	76
complex_001601.pt	8
complex_001602.pt	51
complex_001603.pt	140
complex_001604.pt	25
complex_001605.pt	52
complex_001606.pt	99
complex_001607.pt	116
complex_001608.pt	115
complex_001609.pt	59
complex_001610.pt	59
complex_001611.pt	143
complex_001612.pt	6
complex_001613.pt	50
complex_001614.pt	29
complex_001615.pt	116
complex_001616.pt	80
complex_001617.pt	131
complex_001618.pt	68
complex_001619.pt	99
complex_001620.pt	116
complex_001621.pt	105
complex_001622.pt	118
complex_001623.pt	69
complex_001624.pt	68
complex_001625.pt	44
complex_001626.pt	79
complex_001627.pt	84
complex_001628.pt	129
complex_001629.pt	13
complex_001630.pt	77
complex_001631.pt	83
complex_001632.pt	78
complex_001633.pt	116
complex_001634.pt	56
complex_001635.pt	31
complex_001636.pt	23
complex_001637.pt	47
complex_001638.pt	74
complex_001639.pt	57
complex_001640.pt	123
complex_001641.pt	34
complex_001642.pt	30
complex_001643.pt	123
complex_001644.pt	118
complex_001645.pt	123
complex_001646.pt	32
complex_001647.pt	12
complex_001648.pt	82
complex_001649.pt	115
complex_001650.pt	149
complex_001651.pt	68
complex_001652.pt	149
complex_001653.pt	121
complex_001654.pt	75
complex_001655.pt	145
complex_001656.pt	50
complex_001657.pt	118
complex_001658.pt	114
complex_001659.pt	156
complex_001660.pt	23
complex_001661.pt	81
complex_001662.pt	132
complex_001663.pt	61
complex_001664.pt	116
complex_001665.pt	34
complex_001666.pt	6
complex_001667.pt	54
complex_001668.pt	61
complex_001669.pt	110
complex_001670.pt	127
complex_001671.pt	28
complex_001672.pt	128
complex_001673.pt	56
complex_001674.pt	132
complex_001675.pt	29
complex_001676.pt	136
complex_001677.pt	39
complex_001678.pt	37
complex_001679.pt	70
complex_001680.pt	61
complex_001681.pt	39
complex_001682.pt	78
complex_001683.pt	114
complex_001684.pt	127
complex_001685.pt	42
complex_001686.pt	63
complex_001687.pt	63
complex_001688.pt	18
complex_001689.pt	70
complex_001690.pt	51
complex_001691.pt	68
complex_001692.pt	73
complex_001693.pt	92
complex_001694.pt	21
complex_001695.pt	5
complex_001696.pt	127
complex_001697.pt	145
complex_001698.pt	77
complex_001699.pt	123
complex_001700.pt	127
complex_001701.pt	96
complex_001702.pt	137
complex_001703.pt	74
complex_001704.pt	79
complex_001705.pt	9
complex_001706.pt	93
complex_001707.pt	154
complex_001708.pt	98
complex_001709.pt	41
complex_001710.pt	6
complex_001711.pt	16
complex_001712.pt	7
complex_001713.pt	2
complex_001714.pt	32
complex_001715.pt	52
complex_001716.pt	62
complex_001717.pt	133
complex_001718.pt	44
complex_001719.pt	8
complex_001720.pt	131
complex_001721.pt	123
complex_001722.pt	141
complex_001723.pt	149
complex_001724.pt	39
complex_001725.pt	15
complex_001726.pt	38
complex_001727.pt	105
complex_001728.pt	128
complex_001729.pt	139
complex_001730.pt	8
complex_001731.pt	75
complex_001732.pt	26
complex_001733.pt	124
complex_001734.pt	129
complex_001735.pt	136
complex_001736.pt	29
complex_001737.pt	70
complex_001738.pt	146
complex_001739.pt	142
complex_001740.pt	46
complex_001741.pt	58
complex_001742.pt	117
complex_001743.pt	81
complex_001744.pt	42
complex_001745.pt	127
complex_001746.pt	88
complex_001747.pt	64
complex_001748.pt	63
complex_001749.pt	89
complex_001750.pt	37
complex_001751.pt	88
complex_001752.pt	75
complex_001753.pt	3
complex_001754.pt	56
complex_001755.pt	154
complex_001756.pt	117
complex_001757.pt	6
complex_001758.pt	160
complex_001759.pt	33
complex_001760.pt	21
complex_001761.pt	21
complex_001762.pt	53
complex_001763.pt	24
complex_001764.pt	94
complex_001765.pt	112
complex_001766.pt	93
complex_001767.pt	123
complex_001768.pt	119
complex_001769.pt	100
complex_001770.pt	75
complex_001771.pt	73
complex_001772.pt	9
complex_001773.pt	148
complex_001774.pt	77
complex_001775.pt	48
complex_001776.pt	9
complex_001777.pt	0
complex_001778.pt	132
complex_001779.pt	141
complex_001780.pt	72
complex_001781.pt	78
complex_001782.pt	68
complex_001783.pt	120
complex_001784.pt	69
complex_001785.pt	136
complex_001786.pt	136
complex_001787.pt	97
complex_001788.pt	42
complex_001789.pt	104
complex_001790.pt	17
complex_001791.pt	113
complex_001792.pt	61
complex_001793.pt	133
complex_001794.pt	15
complex_001795.pt	88
complex_001796.pt	49
complex_001797.pt	19
complex_001798.pt	42
complex_001799.pt	137
complex_001800.pt	24
complex_001801.pt	142
complex_001802.pt	39
complex_001803.pt	22
complex_001804.pt	87
complex_001805.pt	117
complex_001806.pt	42
complex_001807.pt	144
complex_001808.pt	129
complex_001809.pt	31
complex_001810.pt	73
complex_001811.pt	131
complex_001812.pt	11
complex_001813.pt	53
complex_001814.pt	4
complex_001815.pt	12
complex_001816.pt	39
complex_001817.pt	146
complex_001818.pt	49
complex_001819.pt	47
complex_001820.pt	149
complex_001821.pt	159
complex_001822.pt	97
complex_001823.pt	61
complex_001824.pt	140
complex_001825.pt	1
complex_001826.pt	63
complex_001827.pt	61
complex_001828.pt	21
complex_001829.pt	25
complex_001830.pt	52
complex_001831.pt	122
complex_001832.pt	12
complex_001833.pt	18
complex_001834.pt	40
complex_001835.pt	100
complex_001836.pt	18
complex_001837.pt	5
complex_001838.pt	64
complex_001839.pt	75
complex_001840.pt	49
complex_001841.pt	49
complex_001842.pt	74
complex_001843.pt	39
complex_001844.pt	128
complex_001845.pt	34
complex_001846.pt	29
complex_001847.pt	39
complex_001848.pt	93
complex_001849.pt	111
complex_001850.pt	82
complex_001851.pt	5
complex_001852.pt	155
complex_001853.pt	28
complex_001854.pt	20
complex_001855.pt	15
complex_001856.pt	118
complex_001857.pt	111
complex_001858.pt	66
complex_001859.pt	2
complex_001860.pt	5
complex_001861.pt	113
complex_001862.pt	42
complex_001863.pt	69
complex_001864.pt	18
complex_001865.pt	159
complex_001866.pt	48
complex_001867.pt	149
complex_001868.pt	40
complex_001869.pt	57
complex_001870.pt	90
complex_001871.pt	32
complex_001872.pt	137
complex_001873.pt	46
complex_001874.pt	10
complex_001875.pt	49
complex_001876.pt	68
complex_001877.pt	90
complex_001878.pt	21
complex_001879.pt	106
complex_001880.pt	120
complex_001881.pt	32
complex_001882.pt	42
complex_001883.pt	94
complex_001884.pt	160
complex_001885.pt	117
complex_001886.pt	127
complex_001887.pt	134
complex_001888.pt	98
complex_001889.pt	137
complex_001890.pt	60
complex_001891.pt	100
complex_001892.pt	60
complex_001893.pt	145
complex_001894.pt	52
complex_001895.pt	23
complex_001896.pt	53
complex_001897.pt	8
complex_001898.pt	95
complex_001899.pt	13
complex_001900.pt	90
complex_001901.pt	60
complex_001902.pt	88
complex_001903.pt	77
complex_001904.pt	69
complex_001905.pt	9
complex_001906.pt	42
complex_001907.pt	79
complex_001908.pt	149
complex_001909.pt	15
complex_001910.pt	18
complex_001911.pt	159
complex_001912.pt	116
complex_001913.pt	140
complex_001914.pt	115
complex_001915.pt	38
complex_001916.pt	130
complex_001917.pt	12
complex_001918.pt	146
complex_001919.pt	41
complex_001920.pt	36
complex_001921.pt	17
complex_001922.pt	26
complex_001923.pt	77
complex_001924.pt	117
complex_001925.pt	152
complex_001926.pt	152
complex_001927.pt	117
complex_001928.pt	159
complex_001929.pt	21
complex_001930.pt	9
complex_001931.pt	82
complex_001932.pt	64
complex_001933.pt	107
complex_001934.pt	2
complex_001935.pt	81
complex_001936.pt	80
complex_001937.pt	126
complex_001938.pt	124
complex_001939.pt	136
complex_001940.pt	119
complex_001941.pt	121
complex_001942.pt	134
complex_001943.pt	20
complex_001944.pt	91
complex_001945.pt	93
complex_001946.pt	75
complex_001947.pt	32
complex_001948.pt	72
complex_001949.pt	38
complex_001950.pt	86
complex_001951.pt	6
complex_001952.pt	84
complex_001953.pt	61
complex_001954.pt	24
complex_001955.pt	85
complex_001956.pt	34
complex_001957.pt	127
complex_001958.pt	44
complex_001959.pt	114
complex_001960.pt	96
complex_001961.pt	113
complex_001962.pt	94
complex_001963.pt	159
complex_001964.pt	127
complex_001965.pt	61
complex_001966.pt	19
complex_001967.pt	145
complex_001968.pt	109
complex_001969.pt	49
complex_001970.pt	141
complex_001971.pt	65
complex_001972.pt	34
complex_001973.pt	3
complex_001974.pt	142
complex_001975.pt	16
complex_001976.pt	56
complex_001977.pt	127
complex_001978.pt	21
complex_001979.pt	37
complex_001980.pt	81
complex_001981.pt	21
complex_001982.pt	156
complex_001983.pt	54
complex_001984.pt	71
complex_001985.pt	119
complex_001986.pt	130
complex_001987.pt	79
complex_001988.pt	21
complex_001989.pt	130
complex_001990.pt	49
complex_001991.pt	75
complex_001992.pt	151
complex_001993.pt	74
complex_001994.pt	124
complex_001995.pt	47
complex_001996.pt	130
complex_001997.pt	24
complex_001998.pt	14
complex_001999.pt	122
complex_002000.pt	36
complex_002001.pt	137
complex_002002.pt	6
complex_002003.pt	60
complex_002004.pt	62
complex_002005.pt	24
complex_002006.pt	127
complex_002007.pt	104
complex_002008.pt	130
complex_002009.pt	122
complex_002010.pt	159
complex_002011.pt	96
complex_002012.pt	151
complex_002013.pt	64
complex_002014.pt	5
complex_002015.pt	76
complex_002016.pt	12
complex_002017.pt	69
complex_002018.pt	23
complex_002019.pt	56
complex_002020.pt	62
complex_002021.pt	61
complex_002022.pt	63
complex_002023.pt	140
complex_002024.pt	96
complex_002025.pt	93
complex_002026.pt	45
complex_002027.pt	99
complex_002028.pt	161
complex_002029.pt	105
complex_002030.pt	70
complex_002031.pt	93
complex_002032.pt	44
complex_002033.pt	100
complex_002034.pt	84
complex_002035.pt	94
complex_002036.pt	110
complex_002037.pt	24
complex_002038.pt	111
complex_002039.pt	118
complex_002040.pt	111
complex_002041.pt	103
complex_002042.pt	62
complex_002043.pt	96
complex_002044.pt	23
complex_002045.pt	64
complex_002046.pt	135
complex_002047.pt	133
complex_002048.pt	61
complex_002049.pt	9
complex_002050.pt	66
complex_002051.pt	86
complex_002052.pt	56
complex_002053.pt	45
complex_002054.pt	25
complex_002055.pt	55
complex_002056.pt	76
complex_002057.pt	143
complex_002058.pt	135
complex_002059.pt	60
complex_002060.pt	117
complex_002061.pt	53
complex_002062.pt	104
complex_002063.pt	62
complex_002064.pt	38
complex_002065.pt	121
complex_002066.pt	68
complex_002067.pt	114
complex_002068.pt	118
complex_002069.pt	63
complex_002070.pt	36
complex_002071.pt	60
complex_002072.pt	51
complex_002073.pt	40
complex_002074.pt	59
complex_002075.pt	108
complex_002076.pt	94
complex_002077.pt	23
complex_002078.pt	125
complex_002079.pt	61
complex_002080.pt	99
complex_002081.pt	18
complex_002082.pt	93
complex_002083.pt	73
complex_002084.pt	88
complex_002085.pt	130
complex_002086.pt	78
complex_002087.pt	87
complex_002088.pt	113
complex_002089.pt	61
complex_002090.pt	88
complex_002091.pt	46
complex_002092.pt	71
complex_002093.pt	5
complex_002094.pt	133
complex_002095.pt	115
complex_002096.pt	23
complex_002097.pt	95
complex_002098.pt	111
complex_002099.pt	65
complex_002100.pt	28
complex_002101.pt	67
complex_002102.pt	100
complex_002103.pt	76
complex_002104.pt	52
complex_002105.pt	119
complex_002106.pt	115
complex_002107.pt	60
complex_002108.pt	78
complex_002109.pt	32
complex_002110.pt	64
complex_002111.pt	54
complex_002112.pt	18
complex_002113.pt	48
